"","University_Name","UniversityNo","Year","Topic","X","Province","University_Name_Location","Plan_Number","Lowest_Ranking","Ranking_Scores","Media_Impact","GDP","Population","Student_Population","GDP_Per_Person","X1A_Number","Ranking_Percentage","University_Name_Pinyin","Distance"
"2580","中国海洋大学",10423,2012,"理科",570,"山东","中国海洋大学",86,19899,11.11,0.0311178247734139,4536185,9637.27,69.2,470.691907563034,29207,0.68130927517376,"zhongguohaiyangdaxue",440
"2581","中国海洋大学",10423,2010,"理科",90,"山东","中国海洋大学",80,22046,11.65,0.0330864197530864,3389665,9470.3,61.5,357.925831283064,29550,0.746057529610829,"zhongguohaiyangdaxue",440
"2582","中国海洋大学",10423,2010,"理科",90,"山东","中国海洋大学",80,22046,11.65,0.0330864197530864,3389665,9470.3,61.5,357.925831283064,29550,0.746057529610829,"zhongguohaiyangdaxue",440
"2583","中国海洋大学",10423,2010,"理科",90,"山东","中国海洋大学",80,22046,11.65,0.0330864197530864,3389665,9470.3,61.5,357.925831283064,29550,0.746057529610829,"zhongguohaiyangdaxue",440
"2584","中国海洋大学",10423,2015,"文科",1364,"山东","中国海洋大学",28,5747,65.24,0.040405616224649,5942659,9789,75.4,607.075186433752,16964,0.33877623202075,"zhongguohaiyangdaxue",440
"2585","中国海洋大学",10423,2012,"理科",570,"山东","中国海洋大学",86,19899,11.11,0.0311178247734139,4536185,9637.27,69.2,470.691907563034,29207,0.68130927517376,"zhongguohaiyangdaxue",440
"2586","中国海洋大学",10423,2012,"理科",570,"山东","中国海洋大学",86,19899,11.11,0.0311178247734139,4536185,9637.27,69.2,470.691907563034,29207,0.68130927517376,"zhongguohaiyangdaxue",440
"2587","中国海洋大学",10423,2012,"理科",570,"山东","中国海洋大学",86,19899,11.11,0.0311178247734139,4536185,9637.27,69.2,470.691907563034,29207,0.68130927517376,"zhongguohaiyangdaxue",440
"2588","中国海洋大学",10423,2012,"理科",570,"山东","中国海洋大学",86,19899,11.11,0.0311178247734139,4536185,9637.27,69.2,470.691907563034,29207,0.68130927517376,"zhongguohaiyangdaxue",440
"2589","中国海洋大学",10423,2012,"理科",570,"山东","中国海洋大学",86,19899,11.11,0.0311178247734139,4536185,9637.27,69.2,470.691907563034,29207,0.68130927517376,"zhongguohaiyangdaxue",440
"2590","中国海洋大学",10423,2012,"理科",570,"山东","中国海洋大学",86,19899,11.11,0.0311178247734139,4536185,9637.27,69.2,470.691907563034,29207,0.68130927517376,"zhongguohaiyangdaxue",440
"2591","中国海洋大学",10423,2012,"理科",570,"山东","中国海洋大学",86,19899,11.11,0.0311178247734139,4536185,9637.27,69.2,470.691907563034,29207,0.68130927517376,"zhongguohaiyangdaxue",440
"2592","中国海洋大学",10423,2012,"理科",570,"山东","中国海洋大学",86,19899,11.11,0.0311178247734139,4536185,9637.27,69.2,470.691907563034,29207,0.68130927517376,"zhongguohaiyangdaxue",440
"2593","中国海洋大学",10423,2010,"理科",90,"山东","中国海洋大学",80,22046,11.65,0.0330864197530864,3389665,9470.3,61.5,357.925831283064,29550,0.746057529610829,"zhongguohaiyangdaxue",440
"2594","中国海洋大学",10423,2010,"理科",90,"山东","中国海洋大学",80,22046,11.65,0.0330864197530864,3389665,9470.3,61.5,357.925831283064,29550,0.746057529610829,"zhongguohaiyangdaxue",440
"2595","中国海洋大学",10423,2015,"文科",1364,"山东","中国海洋大学",28,5747,65.24,0.040405616224649,5942659,9789,75.4,607.075186433752,16964,0.33877623202075,"zhongguohaiyangdaxue",440
"2596","中国海洋大学",10423,2015,"文科",1364,"山东","中国海洋大学",28,5747,65.24,0.040405616224649,5942659,9789,75.4,607.075186433752,16964,0.33877623202075,"zhongguohaiyangdaxue",440
"2597","中国海洋大学",10423,2015,"文科",1364,"山东","中国海洋大学",28,5747,65.24,0.040405616224649,5942659,9789,75.4,607.075186433752,16964,0.33877623202075,"zhongguohaiyangdaxue",440
"2598","中国海洋大学",10423,2015,"文科",1364,"山东","中国海洋大学",28,5747,65.24,0.040405616224649,5942659,9789,75.4,607.075186433752,16964,0.33877623202075,"zhongguohaiyangdaxue",440
"2599","中国海洋大学",10423,2015,"文科",1364,"山东","中国海洋大学",28,5747,65.24,0.040405616224649,5942659,9789,75.4,607.075186433752,16964,0.33877623202075,"zhongguohaiyangdaxue",440
"2600","中国海洋大学",10423,2015,"文科",1364,"山东","中国海洋大学",28,5747,65.24,0.040405616224649,5942659,9789,75.4,607.075186433752,16964,0.33877623202075,"zhongguohaiyangdaxue",440
"2601","中国海洋大学",10423,2010,"理科",90,"山东","中国海洋大学",80,22046,11.65,0.0330864197530864,3389665,9470.3,61.5,357.925831283064,29550,0.746057529610829,"zhongguohaiyangdaxue",440
"2602","中国海洋大学",10423,2015,"文科",1364,"山东","中国海洋大学",28,5747,65.24,0.040405616224649,5942659,9789,75.4,607.075186433752,16964,0.33877623202075,"zhongguohaiyangdaxue",440
"2603","中国海洋大学",10423,2010,"文科",96,"山东","中国海洋大学",20,6618,11.65,0.0330864197530864,3389665,9470.3,61.5,357.925831283064,10869,0.608887662158432,"zhongguohaiyangdaxue",440
"2604","中国海洋大学",10423,2010,"文科",96,"山东","中国海洋大学",20,6618,11.65,0.0330864197530864,3389665,9470.3,61.5,357.925831283064,10869,0.608887662158432,"zhongguohaiyangdaxue",440
"2605","中国海洋大学",10423,2010,"理科",90,"山东","中国海洋大学",80,22046,11.65,0.0330864197530864,3389665,9470.3,61.5,357.925831283064,29550,0.746057529610829,"zhongguohaiyangdaxue",440
"2606","中国海洋大学",10423,2010,"理科",90,"山东","中国海洋大学",80,22046,11.65,0.0330864197530864,3389665,9470.3,61.5,357.925831283064,29550,0.746057529610829,"zhongguohaiyangdaxue",440
"2607","中国海洋大学",10423,2010,"理科",90,"山东","中国海洋大学",80,22046,11.65,0.0330864197530864,3389665,9470.3,61.5,357.925831283064,29550,0.746057529610829,"zhongguohaiyangdaxue",440
"2608","中国海洋大学",10423,2010,"理科",90,"山东","中国海洋大学",80,22046,11.65,0.0330864197530864,3389665,9470.3,61.5,357.925831283064,29550,0.746057529610829,"zhongguohaiyangdaxue",440
"2609","中国海洋大学",10423,2010,"理科",90,"山东","中国海洋大学",80,22046,11.65,0.0330864197530864,3389665,9470.3,61.5,357.925831283064,29550,0.746057529610829,"zhongguohaiyangdaxue",440
"2610","中国海洋大学",10423,2010,"理科",90,"山东","中国海洋大学",80,22046,11.65,0.0330864197530864,3389665,9470.3,61.5,357.925831283064,29550,0.746057529610829,"zhongguohaiyangdaxue",440
"2611","中国石油大学",10425,2012,"理科",569,"山东","中国石油大学(华东)",40,23126,11.26,0.0537764350453172,4536185,9637.27,69.2,470.691907563034,29207,0.791796487143493,"zhongguoshiyoudaxue",1858
"2612","中国石油大学",10425,2012,"理科",569,"山东","中国石油大学(华东)",40,23126,11.26,0.0537764350453172,4536185,9637.27,69.2,470.691907563034,29207,0.791796487143493,"zhongguoshiyoudaxue",1858
"2613","中国石油大学",10425,2013,"理科",819,"山东","中国石油大学(华东)",48,40420,9.95,0.054014598540146,5001324,9684.87,72.7,516.405899098284,40420,1,"zhongguoshiyoudaxue",1858
"2614","中国石油大学",11414,2012,"理科",540,"北京","中国石油大学(北京)",16,29207,11.26,0.0537764350453172,1625193,2018.6,69.2,805.108986426236,29207,1,"zhongguoshiyoudaxue",1858
"2615","中国石油大学",10425,2012,"理科",569,"山东","中国石油大学(华东)",40,23126,11.26,0.0537764350453172,4536185,9637.27,69.2,470.691907563034,29207,0.791796487143493,"zhongguoshiyoudaxue",1858
"2616","中国石油大学",10425,2012,"理科",569,"山东","中国石油大学(华东)",40,23126,11.26,0.0537764350453172,4536185,9637.27,69.2,470.691907563034,29207,0.791796487143493,"zhongguoshiyoudaxue",1858
"2617","中国石油大学",11414,2012,"理科",540,"北京","中国石油大学(北京)",16,29207,11.26,0.0537764350453172,1625193,2018.6,69.2,805.108986426236,29207,1,"zhongguoshiyoudaxue",1858
"2618","中国石油大学",11414,2012,"理科",540,"北京","中国石油大学(北京)",16,29207,11.26,0.0537764350453172,1625193,2018.6,69.2,805.108986426236,29207,1,"zhongguoshiyoudaxue",1858
"2619","中国石油大学",11414,2012,"理科",540,"北京","中国石油大学(北京)",16,29207,11.26,0.0537764350453172,1625193,2018.6,69.2,805.108986426236,29207,1,"zhongguoshiyoudaxue",1858
"2620","中国石油大学",11414,2012,"理科",540,"北京","中国石油大学(北京)",16,29207,11.26,0.0537764350453172,1625193,2018.6,69.2,805.108986426236,29207,1,"zhongguoshiyoudaxue",1858
"2621","中国石油大学",10425,2014,"理科",1075,"山东","中国石油大学(华东)",55,34927,63.77,NA,5468433,9733.39,75.6,561.822037337454,43106,0.810258432700784,"zhongguoshiyoudaxue",1858
"2622","中国石油大学",10425,2014,"理科",1075,"山东","中国石油大学(华东)",55,34927,63.77,NA,5468433,9733.39,75.6,561.822037337454,43106,0.810258432700784,"zhongguoshiyoudaxue",1858
"2623","中国石油大学",10425,2010,"理科",94,"山东","中国石油大学(华东)",37,25753,10.91,0.0366255144032922,3389665,9470.3,61.5,357.925831283064,29550,0.871505922165821,"zhongguoshiyoudaxue",1858
"2624","中国石油大学",11414,2012,"理科",540,"北京","中国石油大学(北京)",16,29207,11.26,0.0537764350453172,1625193,2018.6,69.2,805.108986426236,29207,1,"zhongguoshiyoudaxue",1858
"2625","中国石油大学",10425,2013,"理科",819,"山东","中国石油大学(华东)",48,40420,9.95,0.054014598540146,5001324,9684.87,72.7,516.405899098284,40420,1,"zhongguoshiyoudaxue",1858
"2626","中国石油大学",10425,2013,"理科",819,"山东","中国石油大学(华东)",48,40420,9.95,0.054014598540146,5001324,9684.87,72.7,516.405899098284,40420,1,"zhongguoshiyoudaxue",1858
"2627","中国石油大学",10425,2013,"理科",819,"山东","中国石油大学(华东)",48,40420,9.95,0.054014598540146,5001324,9684.87,72.7,516.405899098284,40420,1,"zhongguoshiyoudaxue",1858
"2628","中国石油大学",10425,2013,"理科",819,"山东","中国石油大学(华东)",48,40420,9.95,0.054014598540146,5001324,9684.87,72.7,516.405899098284,40420,1,"zhongguoshiyoudaxue",1858
"2629","中国石油大学",10425,2013,"理科",819,"山东","中国石油大学(华东)",48,40420,9.95,0.054014598540146,5001324,9684.87,72.7,516.405899098284,40420,1,"zhongguoshiyoudaxue",1858
"2630","中国石油大学",10425,2014,"理科",1075,"山东","中国石油大学(华东)",55,34927,63.77,NA,5468433,9733.39,75.6,561.822037337454,43106,0.810258432700784,"zhongguoshiyoudaxue",1858
"2631","中国石油大学",10425,2014,"理科",1075,"山东","中国石油大学(华东)",55,34927,63.77,NA,5468433,9733.39,75.6,561.822037337454,43106,0.810258432700784,"zhongguoshiyoudaxue",1858
"2632","中国石油大学",10425,2014,"理科",1075,"山东","中国石油大学(华东)",55,34927,63.77,NA,5468433,9733.39,75.6,561.822037337454,43106,0.810258432700784,"zhongguoshiyoudaxue",1858
"2633","中国石油大学",10425,2014,"理科",1075,"山东","中国石油大学(华东)",55,34927,63.77,NA,5468433,9733.39,75.6,561.822037337454,43106,0.810258432700784,"zhongguoshiyoudaxue",1858
"2634","中国石油大学",11414,2014,"理科",1037,"北京","中国石油大学(北京)",17,22341,63.77,NA,1950056,2114.8,75.6,922.09948931341,43106,0.518280517793347,"zhongguoshiyoudaxue",1858
"2635","中国石油大学",11414,2014,"理科",1037,"北京","中国石油大学(北京)",17,22341,63.77,NA,1950056,2114.8,75.6,922.09948931341,43106,0.518280517793347,"zhongguoshiyoudaxue",1858
"2636","中国石油大学",11414,2014,"理科",1037,"北京","中国石油大学(北京)",17,22341,63.77,NA,1950056,2114.8,75.6,922.09948931341,43106,0.518280517793347,"zhongguoshiyoudaxue",1858
"2637","中国石油大学",11414,2012,"理科",540,"北京","中国石油大学(北京)",16,29207,11.26,0.0537764350453172,1625193,2018.6,69.2,805.108986426236,29207,1,"zhongguoshiyoudaxue",1858
"2638","中国石油大学",11414,2014,"文科",996,"北京","中国石油大学(北京)",4,11548,63.77,NA,1950056,2114.8,75.6,922.09948931341,14000,0.824857142857143,"zhongguoshiyoudaxue",1858
"2639","中国石油大学",11414,2014,"文科",996,"北京","中国石油大学(北京)",4,11548,63.77,NA,1950056,2114.8,75.6,922.09948931341,14000,0.824857142857143,"zhongguoshiyoudaxue",1858
"2640","中国石油大学",11414,2014,"文科",996,"北京","中国石油大学(北京)",4,11548,63.77,NA,1950056,2114.8,75.6,922.09948931341,14000,0.824857142857143,"zhongguoshiyoudaxue",1858
"2641","中国石油大学",11414,2014,"文科",996,"北京","中国石油大学(北京)",4,11548,63.77,NA,1950056,2114.8,75.6,922.09948931341,14000,0.824857142857143,"zhongguoshiyoudaxue",1858
"2642","中国石油大学",11414,2014,"文科",996,"北京","中国石油大学(北京)",4,11548,63.77,NA,1950056,2114.8,75.6,922.09948931341,14000,0.824857142857143,"zhongguoshiyoudaxue",1858
"2643","中国石油大学",11414,2014,"文科",996,"北京","中国石油大学(北京)",4,11548,63.77,NA,1950056,2114.8,75.6,922.09948931341,14000,0.824857142857143,"zhongguoshiyoudaxue",1858
"2644","中国石油大学",11414,2012,"理科",540,"北京","中国石油大学(北京)",16,29207,11.26,0.0537764350453172,1625193,2018.6,69.2,805.108986426236,29207,1,"zhongguoshiyoudaxue",1858
"2645","中国石油大学",10425,2011,"理科",334,"山东","中国石油大学(华东)",40,27597,11.06,0.059919028340081,3916992,9587.87,65.5,408.536202514218,30392,0.908035009212951,"zhongguoshiyoudaxue",1858
"2646","中国石油大学",10425,2012,"理科",569,"山东","中国石油大学(华东)",40,23126,11.26,0.0537764350453172,4536185,9637.27,69.2,470.691907563034,29207,0.791796487143493,"zhongguoshiyoudaxue",1858
"2647","中国石油大学",10425,2012,"理科",569,"山东","中国石油大学(华东)",40,23126,11.26,0.0537764350453172,4536185,9637.27,69.2,470.691907563034,29207,0.791796487143493,"zhongguoshiyoudaxue",1858
"2648","中国石油大学",11414,2013,"理科",783,"北京","中国石油大学(北京)",19,27089,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,40420,0.670188025729837,"zhongguoshiyoudaxue",1858
"2649","中国石油大学",11414,2013,"理科",783,"北京","中国石油大学(北京)",19,27089,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,40420,0.670188025729837,"zhongguoshiyoudaxue",1858
"2650","中国石油大学",11414,2013,"理科",783,"北京","中国石油大学(北京)",19,27089,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,40420,0.670188025729837,"zhongguoshiyoudaxue",1858
"2651","中国石油大学",11414,2013,"理科",783,"北京","中国石油大学(北京)",19,27089,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,40420,0.670188025729837,"zhongguoshiyoudaxue",1858
"2652","中国石油大学",11414,2013,"理科",783,"北京","中国石油大学(北京)",19,27089,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,40420,0.670188025729837,"zhongguoshiyoudaxue",1858
"2653","中国石油大学",11414,2013,"理科",783,"北京","中国石油大学(北京)",19,27089,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,40420,0.670188025729837,"zhongguoshiyoudaxue",1858
"2654","中国石油大学",11414,2013,"理科",783,"北京","中国石油大学(北京)",19,27089,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,40420,0.670188025729837,"zhongguoshiyoudaxue",1858
"2655","中国石油大学",11414,2013,"理科",783,"北京","中国石油大学(北京)",19,27089,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,40420,0.670188025729837,"zhongguoshiyoudaxue",1858
"2656","中国石油大学",11414,2013,"理科",783,"北京","中国石油大学(北京)",19,27089,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,40420,0.670188025729837,"zhongguoshiyoudaxue",1858
"2657","中国石油大学",11414,2013,"理科",783,"北京","中国石油大学(北京)",19,27089,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,40420,0.670188025729837,"zhongguoshiyoudaxue",1858
"2658","中国石油大学",11414,2013,"理科",783,"北京","中国石油大学(北京)",19,27089,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,40420,0.670188025729837,"zhongguoshiyoudaxue",1858
"2659","中国石油大学",11414,2011,"理科",294,"北京","中国石油大学(北京)",17,17685,11.06,0.059919028340081,1411358,1961.9,65.5,719.383250930221,30392,0.581896551724138,"zhongguoshiyoudaxue",1858
"2660","中国石油大学",11414,2011,"理科",294,"北京","中国石油大学(北京)",17,17685,11.06,0.059919028340081,1411358,1961.9,65.5,719.383250930221,30392,0.581896551724138,"zhongguoshiyoudaxue",1858
"2661","中国石油大学",11414,2011,"理科",294,"北京","中国石油大学(北京)",17,17685,11.06,0.059919028340081,1411358,1961.9,65.5,719.383250930221,30392,0.581896551724138,"zhongguoshiyoudaxue",1858
"2662","中国石油大学",11414,2011,"理科",294,"北京","中国石油大学(北京)",17,17685,11.06,0.059919028340081,1411358,1961.9,65.5,719.383250930221,30392,0.581896551724138,"zhongguoshiyoudaxue",1858
"2663","中国石油大学",11414,2011,"理科",294,"北京","中国石油大学(北京)",17,17685,11.06,0.059919028340081,1411358,1961.9,65.5,719.383250930221,30392,0.581896551724138,"zhongguoshiyoudaxue",1858
"2664","中国石油大学",10425,2010,"理科",94,"山东","中国石油大学(华东)",37,25753,10.91,0.0366255144032922,3389665,9470.3,61.5,357.925831283064,29550,0.871505922165821,"zhongguoshiyoudaxue",1858
"2665","中国石油大学",10425,2010,"理科",94,"山东","中国石油大学(华东)",37,25753,10.91,0.0366255144032922,3389665,9470.3,61.5,357.925831283064,29550,0.871505922165821,"zhongguoshiyoudaxue",1858
"2666","中国石油大学",10425,2010,"理科",94,"山东","中国石油大学(华东)",37,25753,10.91,0.0366255144032922,3389665,9470.3,61.5,357.925831283064,29550,0.871505922165821,"zhongguoshiyoudaxue",1858
"2667","中国石油大学",10425,2010,"理科",94,"山东","中国石油大学(华东)",37,25753,10.91,0.0366255144032922,3389665,9470.3,61.5,357.925831283064,29550,0.871505922165821,"zhongguoshiyoudaxue",1858
"2668","中国石油大学",10425,2010,"理科",94,"山东","中国石油大学(华东)",37,25753,10.91,0.0366255144032922,3389665,9470.3,61.5,357.925831283064,29550,0.871505922165821,"zhongguoshiyoudaxue",1858
"2669","中国石油大学",11414,2014,"理科",1037,"北京","中国石油大学(北京)",17,22341,63.77,NA,1950056,2114.8,75.6,922.09948931341,43106,0.518280517793347,"zhongguoshiyoudaxue",1858
"2670","中国石油大学",11414,2014,"理科",1037,"北京","中国石油大学(北京)",17,22341,63.77,NA,1950056,2114.8,75.6,922.09948931341,43106,0.518280517793347,"zhongguoshiyoudaxue",1858
"2671","中国石油大学",11414,2014,"理科",1037,"北京","中国石油大学(北京)",17,22341,63.77,NA,1950056,2114.8,75.6,922.09948931341,43106,0.518280517793347,"zhongguoshiyoudaxue",1858
"2672","中国石油大学",11414,2014,"理科",1037,"北京","中国石油大学(北京)",17,22341,63.77,NA,1950056,2114.8,75.6,922.09948931341,43106,0.518280517793347,"zhongguoshiyoudaxue",1858
"2673","中国石油大学",11414,2014,"理科",1037,"北京","中国石油大学(北京)",17,22341,63.77,NA,1950056,2114.8,75.6,922.09948931341,43106,0.518280517793347,"zhongguoshiyoudaxue",1858
"2674","中国石油大学",11414,2014,"文科",996,"北京","中国石油大学(北京)",4,11548,63.77,NA,1950056,2114.8,75.6,922.09948931341,14000,0.824857142857143,"zhongguoshiyoudaxue",1858
"2675","中国石油大学",11414,2014,"文科",996,"北京","中国石油大学(北京)",4,11548,63.77,NA,1950056,2114.8,75.6,922.09948931341,14000,0.824857142857143,"zhongguoshiyoudaxue",1858
"2676","中国石油大学",11414,2014,"文科",996,"北京","中国石油大学(北京)",4,11548,63.77,NA,1950056,2114.8,75.6,922.09948931341,14000,0.824857142857143,"zhongguoshiyoudaxue",1858
"2677","中国石油大学",11414,2014,"文科",996,"北京","中国石油大学(北京)",4,11548,63.77,NA,1950056,2114.8,75.6,922.09948931341,14000,0.824857142857143,"zhongguoshiyoudaxue",1858
"2678","中国石油大学",11414,2014,"理科",1037,"北京","中国石油大学(北京)",17,22341,63.77,NA,1950056,2114.8,75.6,922.09948931341,43106,0.518280517793347,"zhongguoshiyoudaxue",1858
"2679","中国石油大学",11414,2014,"理科",1037,"北京","中国石油大学(北京)",17,22341,63.77,NA,1950056,2114.8,75.6,922.09948931341,43106,0.518280517793347,"zhongguoshiyoudaxue",1858
"2680","中国石油大学",11414,2014,"理科",1037,"北京","中国石油大学(北京)",17,22341,63.77,NA,1950056,2114.8,75.6,922.09948931341,43106,0.518280517793347,"zhongguoshiyoudaxue",1858
"2681","中国石油大学",11414,2015,"理科",1316,"北京","中国石油大学(北京)",19,51000,65.1,0.0394695787831513,2133083,2152,75.4,991.209572490706,51000,1,"zhongguoshiyoudaxue",1858
"2682","中国石油大学",11414,2015,"理科",1316,"北京","中国石油大学(北京)",19,51000,65.1,0.0394695787831513,2133083,2152,75.4,991.209572490706,51000,1,"zhongguoshiyoudaxue",1858
"2683","中国石油大学",11414,2015,"理科",1316,"北京","中国石油大学(北京)",19,51000,65.1,0.0394695787831513,2133083,2152,75.4,991.209572490706,51000,1,"zhongguoshiyoudaxue",1858
"2684","中国石油大学",11414,2015,"理科",1316,"北京","中国石油大学(北京)",19,51000,65.1,0.0394695787831513,2133083,2152,75.4,991.209572490706,51000,1,"zhongguoshiyoudaxue",1858
"2685","中国石油大学",11414,2015,"理科",1316,"北京","中国石油大学(北京)",19,51000,65.1,0.0394695787831513,2133083,2152,75.4,991.209572490706,51000,1,"zhongguoshiyoudaxue",1858
"2686","中国石油大学",11414,2015,"理科",1316,"北京","中国石油大学(北京)",19,51000,65.1,0.0394695787831513,2133083,2152,75.4,991.209572490706,51000,1,"zhongguoshiyoudaxue",1858
"2687","中国石油大学",11414,2015,"理科",1316,"北京","中国石油大学(北京)",19,51000,65.1,0.0394695787831513,2133083,2152,75.4,991.209572490706,51000,1,"zhongguoshiyoudaxue",1858
"2688","中国石油大学",11414,2015,"理科",1316,"北京","中国石油大学(北京)",19,51000,65.1,0.0394695787831513,2133083,2152,75.4,991.209572490706,51000,1,"zhongguoshiyoudaxue",1858
"2689","中国石油大学",11414,2015,"理科",1316,"北京","中国石油大学(北京)",19,51000,65.1,0.0394695787831513,2133083,2152,75.4,991.209572490706,51000,1,"zhongguoshiyoudaxue",1858
"2690","中国石油大学",11414,2015,"理科",1316,"北京","中国石油大学(北京)",19,51000,65.1,0.0394695787831513,2133083,2152,75.4,991.209572490706,51000,1,"zhongguoshiyoudaxue",1858
"2691","中国石油大学",11414,2015,"理科",1316,"北京","中国石油大学(北京)",19,51000,65.1,0.0394695787831513,2133083,2152,75.4,991.209572490706,51000,1,"zhongguoshiyoudaxue",1858
"2692","中国石油大学",11414,2013,"文科",764,"北京","中国石油大学(北京)",4,9575,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,12924,0.740869699783349,"zhongguoshiyoudaxue",1858
"2693","中国石油大学",11414,2013,"文科",764,"北京","中国石油大学(北京)",4,9575,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,12924,0.740869699783349,"zhongguoshiyoudaxue",1858
"2694","中国石油大学",11414,2013,"文科",764,"北京","中国石油大学(北京)",4,9575,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,12924,0.740869699783349,"zhongguoshiyoudaxue",1858
"2695","中国石油大学",11414,2013,"文科",764,"北京","中国石油大学(北京)",4,9575,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,12924,0.740869699783349,"zhongguoshiyoudaxue",1858
"2696","中国石油大学",11414,2013,"文科",764,"北京","中国石油大学(北京)",4,9575,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,12924,0.740869699783349,"zhongguoshiyoudaxue",1858
"2697","中国石油大学",11414,2013,"文科",764,"北京","中国石油大学(北京)",4,9575,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,12924,0.740869699783349,"zhongguoshiyoudaxue",1858
"2698","中国石油大学",11414,2013,"文科",764,"北京","中国石油大学(北京)",4,9575,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,12924,0.740869699783349,"zhongguoshiyoudaxue",1858
"2699","中国石油大学",11414,2013,"文科",764,"北京","中国石油大学(北京)",4,9575,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,12924,0.740869699783349,"zhongguoshiyoudaxue",1858
"2700","中国石油大学",11414,2013,"文科",764,"北京","中国石油大学(北京)",4,9575,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,12924,0.740869699783349,"zhongguoshiyoudaxue",1858
"2701","中国石油大学",11414,2013,"文科",764,"北京","中国石油大学(北京)",4,9575,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,12924,0.740869699783349,"zhongguoshiyoudaxue",1858
"2702","中国石油大学",11414,2013,"文科",764,"北京","中国石油大学(北京)",4,9575,9.95,0.054014598540146,1787940,2069.3,72.7,864.031314937418,12924,0.740869699783349,"zhongguoshiyoudaxue",1858
"2703","中国石油大学",11414,2010,"理科",26,"北京","中国石油大学(北京)",15,19602,10.91,0.0366255144032922,1215300,1860,61.5,653.387096774194,29550,0.663350253807107,"zhongguoshiyoudaxue",1858
"2704","中国石油大学",11414,2011,"理科",294,"北京","中国石油大学(北京)",17,17685,11.06,0.059919028340081,1411358,1961.9,65.5,719.383250930221,30392,0.581896551724138,"zhongguoshiyoudaxue",1858
"2705","中国石油大学",11414,2011,"理科",294,"北京","中国石油大学(北京)",17,17685,11.06,0.059919028340081,1411358,1961.9,65.5,719.383250930221,30392,0.581896551724138,"zhongguoshiyoudaxue",1858
"2706","中国石油大学",11414,2011,"理科",294,"北京","中国石油大学(北京)",17,17685,11.06,0.059919028340081,1411358,1961.9,65.5,719.383250930221,30392,0.581896551724138,"zhongguoshiyoudaxue",1858
"2707","中国石油大学",11414,2011,"理科",294,"北京","中国石油大学(北京)",17,17685,11.06,0.059919028340081,1411358,1961.9,65.5,719.383250930221,30392,0.581896551724138,"zhongguoshiyoudaxue",1858
"2708","中国石油大学",11414,2011,"理科",294,"北京","中国石油大学(北京)",17,17685,11.06,0.059919028340081,1411358,1961.9,65.5,719.383250930221,30392,0.581896551724138,"zhongguoshiyoudaxue",1858
"2709","中国石油大学",11414,2011,"理科",294,"北京","中国石油大学(北京)",17,17685,11.06,0.059919028340081,1411358,1961.9,65.5,719.383250930221,30392,0.581896551724138,"zhongguoshiyoudaxue",1858
"2710","中国石油大学",11414,2010,"理科",26,"北京","中国石油大学(北京)",15,19602,10.91,0.0366255144032922,1215300,1860,61.5,653.387096774194,29550,0.663350253807107,"zhongguoshiyoudaxue",1858
"2711","中国石油大学",11414,2010,"理科",26,"北京","中国石油大学(北京)",15,19602,10.91,0.0366255144032922,1215300,1860,61.5,653.387096774194,29550,0.663350253807107,"zhongguoshiyoudaxue",1858
"2712","中国石油大学",11414,2010,"理科",26,"北京","中国石油大学(北京)",15,19602,10.91,0.0366255144032922,1215300,1860,61.5,653.387096774194,29550,0.663350253807107,"zhongguoshiyoudaxue",1858
"2713","中国石油大学",11414,2010,"理科",26,"北京","中国石油大学(北京)",15,19602,10.91,0.0366255144032922,1215300,1860,61.5,653.387096774194,29550,0.663350253807107,"zhongguoshiyoudaxue",1858
"2714","中国石油大学",11414,2014,"文科",996,"北京","中国石油大学(北京)",4,11548,63.77,NA,1950056,2114.8,75.6,922.09948931341,14000,0.824857142857143,"zhongguoshiyoudaxue",1858
"2715","中国石油大学",11414,2011,"文科",272,"北京","中国石油大学(北京)",2,5597,11.06,0.059919028340081,1411358,1961.9,65.5,719.383250930221,10919,0.51259272827182,"zhongguoshiyoudaxue",1858
