"","Year","Topic","University_Name_Location","Label","University_Name","UniversityNo","Province","Plan_Number","Lowest_Ranking","Score","Ranking_Scores","Media_Impact","GDP","Population","Student_Population","GDP_Per_Person","X1A_Number","Ranking_Percentage","University_Name_Pinyin","Distance","Score_Last_Year"
"316",2011,"理科","北京第二外国语学院",5202,"北京第二外国语学院",10031,"北京",13,15042,589,0,0,1411358,1961.9,65.5,719.3832509302,30392,0.4949328771,"beijingdierwaiguoyuxueyuan",2146,624
"317",2011,"理科","北京航空航天大学",5306,"北京航空航天大学",10006,"北京",52,1860,629,21.96,0.0748987854,1411358,1961.9,65.5,719.3832509302,30392,0.0612003159,"beijinghangkonghangtiandaxue",2129,672
"318",2011,"理科","北京邮电大学",5436,"北京邮电大学",10013,"北京",89,10833,597,8.33,0.071659919,1411358,1961.9,65.5,719.3832509302,30392,0.3564424849,"beijingyoudiandaxue",2127,644
"319",2011,"理科","华东理工大学",5648,"华东理工大学",10251,"上海",34,18832,583,12.15,0.0280566802,1716598,2302.66,65.5,745.4847871592,30392,0.6196367465,"huadongligongdaxue",1448,627
"320",2011,"理科","华中农业大学",5786,"华中农业大学",10504,"湖北",28,30392,568,10.24,0.0300809717,1596761,5727.9143,65.5,278.7683118792,30392,1,"huazhongnongyedaxue",984,624
"321",2011,"理科","华中师范大学",5840,"华中师范大学",10511,"湖北",26,24288,575,11.7,0.0643724696,1596761,5727.9143,65.5,278.7683118792,30392,0.7991576731,"huazhongshifandaxue",984,622
"322",2011,"理科","华中科技大学",5970,"华中科技大学",10487,"湖北",168,7159,606,33.77,0.1165991903,1596761,5727.9143,65.5,278.7683118792,30392,0.2355554093,"huazhongkejidaxue",994,655
"323",2011,"理科","华侨大学",6110,"华侨大学",10385,"福建",182,30392,568,1.64,0.0312145749,1473712,3693,65.5,399.0555104251,30392,1,"huaqiaodaxue",674,621
"324",2011,"理科","华北电力大学(保定)",6401,"华北电力大学",10079,"河北",64,26888,571,4.39,0,2039426,7193.6,65.5,283.5056161032,30392,0.8847065017,"huabeidianlidaxue",1986,636
"325",2011,"理科","华南师范大学",6793,"华南师范大学",10574,"广东",1874,19956,581,6.61,0.0522267206,4601306,10440.94,65.5,440.6984428605,30392,0.6566201632,"huananshifandaxue",36.5,624
"326",2011,"理科","南京农业大学",7163,"南京农业大学",10307,"江苏",69,30392,568,8.49,0.027611336,4142548,7869.34,65.5,526.4161924634,30392,1,"nanjingnongyedaxue",1388,621
"327",2011,"理科","南京大学",7332,"南京大学",10284,"江苏",47,780,642,42.47,0.1550607287,4142548,7869.34,65.5,526.4161924634,30392,0.0256646486,"nanjingdaxue",1380,678
"328",2011,"理科","南京工业大学",7372,"南京工业大学",10291,"江苏",40,24635,574,4.97,0,4142548,7869.34,65.5,526.4161924634,30392,0.8105751514,"nanjinggongyedaxue",1345,626
"329",2011,"理科","南京理工大学",7474,"南京理工大学",10288,"江苏",41,15341,588,10.68,0.0258704453,4142548,7869.34,65.5,526.4161924634,30392,0.5047709924,"nanjingligongdaxue",1387,638
"330",2011,"理科","南京航空航天大学",7529,"南京航空航天大学",10287,"江苏",42,22894,577,10.46,0,4142548,7869.34,65.5,526.4161924634,30392,0.7532903396,"nanjinghangkonghangtiandaxue",1383,643
"331",2011,"理科","南开大学",7738,"南开大学",10055,"天津",28,2032,628,29.16,0.1732793522,922446,1299.29,65.5,709.9615944093,30392,0.0668596999,"nankaidaxue",2090,671
"332",2011,"理科","南昌大学",7999,"南昌大学",10403,"江西",20,27066,571,6.91,0.0388259109,945126,4462.2489,65.5,211.8048592045,30392,0.8905633061,"nanchangdaxue",775,621
"333",2011,"理科","厦门大学",8228,"厦门大学",10384,"福建",87,7331,606,26.03,0.1708502024,1473712,3693,65.5,399.0555104251,30392,0.2412147934,"shamendaxue",686,642
"334",2011,"理科","合肥工业大学",8302,"合肥工业大学",10359,"安徽",105,29912,568,7.28,0,1235933,5956.7,65.5,207.4861920191,30392,0.9842063701,"hefeigongyedaxue",1212,624
"335",2011,"理科","吉林大学",8428,"吉林大学",10183,"吉林",100,19965,581,35.41,0.0680161943,866758,2746.6,65.5,315.5748925945,30392,0.6569162938,"jilindaxue",3064,632
"336",2011,"理科","同济大学",8556,"同济大学",10247,"上海",80,1555,632,21.63,0.1453441296,1716598,2302.66,65.5,745.4847871592,30392,0.0511647802,"tongjidaxue",1475,669
"337",2011,"理科","哈尔滨工业大学",8680,"哈尔滨工业大学",10213,"黑龙江",75,27812,570,27.82,0.0765182186,1036860,3833.35,65.5,270.4840413737,30392,0.9151092393,"haerbingongyedaxue",3297,621
"338",2011,"理科","哈尔滨工程大学",8753,"哈尔滨工程大学",10217,"黑龙江",20,21667,578,9.83,0,1036860,3833.35,65.5,270.4840413737,30392,0.7129178731,"haerbingongchengdaxue",3301,624
"339",2011,"理科","四川大学",8843,"四川大学",10610,"四川",93,15640,588,33.37,0.1396761134,1718548,8044.92,65.5,213.6190291513,30392,0.5146091077,"sichuandaxue",1581,639
"340",2011,"理科","复旦大学",8949,"复旦大学",10246,"上海",36,260,655,54.89,0.4696356275,1716598,2302.66,65.5,745.4847871592,30392,0.0085548829,"fudandaxue",1473,685
"341",2011,"理科","大连海事大学",9222,"大连海事大学",10151,"辽宁",78,27389,571,3.28,0,1845727,4375,65.5,421.8804571429,30392,0.9011911029,"dalianhaishidaxue",2259,621
"342",2011,"理科","大连理工大学",9246,"大连理工大学",10141,"辽宁",30,13424,592,17.8,0.0267611336,1845727,4375,65.5,421.8804571429,30392,0.4416951829,"dalianligongdaxue",2259,643
"343",2011,"理科","天津医科大学",9292,"天津医科大学",10062,"天津",5,25146,574,3.77,0,922446,1299.29,65.5,709.9615944093,30392,0.8273887865,"tianjinyikedaxue",2102,622
"344",2011,"理科","天津大学",9314,"天津大学",10056,"天津",33,12966,593,21.98,0.075708502,922446,1299.29,65.5,709.9615944093,30392,0.4266254277,"tianjindaxue",2090,656
"345",2011,"理科","太原理工大学",9494,"太原理工大学",10112,"山西",30,30392,568,5.42,0,920086,3574.11,65.5,257.4308009546,30392,1,"taiyuanligongdaxue",1865,621
"346",2011,"理科","安徽大学",9606,"安徽大学",10357,"安徽",10,30392,568,5,0,1235933,5956.7,65.5,207.4861920191,30392,1,"anhuidaxue",1253,624
"347",2011,"理科","对外经济贸易大学",9684,"对外经济贸易大学",10036,"北京",32,2261,627,3.85,0.0481781377,1411358,1961.9,65.5,719.3832509302,30392,0.0743945775,"duiwaijingjimaoyidaxue",2136,667
"348",2011,"理科","山东大学",9936,"山东大学",10422,"山东",61,14621,589,29.13,0.0886639676,3916992,9587.87,65.5,408.5362025142,30392,0.4810805475,"shandongdaxue",1803,639
"349",2011,"理科","山东大学威海分校",9901,"山东大学",19422,"山东",32,30392,568,29.13,0.0886639676,3916992,9587.87,65.5,408.5362025142,30392,1,"shandongdaxue",1803,621
"350",2011,"理科","广西医科大学",10560,"广西医科大学",10598,"广西",15,30392,568,1.14,0,956985,4610,65.5,207.5889370933,30392,1,"guangxiyikedaxue",561,625
"351",2011,"理科","广西大学",10628,"广西大学",10593,"广西",5,30392,568,4.7,0.0265991903,956985,4610,65.5,207.5889370933,30392,1,"guangxidaxue",593,621
"352",2011,"理科","延边大学",10813,"延边大学",10184,"吉林",6,30392,568,2.94,0,866758,2746.6,65.5,315.5748925945,30392,1,"yanbiandaxue",3057,629
"353",2011,"理科","武汉大学",11032,"武汉大学",10486,"湖北",174,6495,608,41.07,0.2692307692,1596761,5727.9143,65.5,278.7683118792,30392,0.2137075546,"wuhandaxue",984,655
"354",2011,"理科","武汉理工大学",11241,"武汉理工大学",10497,"湖北",204,19066,582,8.82,0.0429149798,1596761,5727.9143,65.5,278.7683118792,30392,0.6273361411,"wuhanligongdaxue",981,636
"355",2011,"理科","汕头大学",11361,"汕头大学",10560,"广东",675,30392,568,1.78,0,4601306,10440.94,65.5,440.6984428605,30392,1,"shantoudaxue",427,621
"356",2011,"理科","江南大学",11521,"江南大学",10295,"江苏",25,30392,568,5.37,0,4142548,7869.34,65.5,526.4161924634,30392,1,"jiangnandaxue",1483,621
"357",2011,"理科","江苏大学",11643,"江苏大学",10299,"江苏",40,30392,568,3.55,0,4142548,7869.34,65.5,526.4161924634,30392,1,"jiangsudaxue",1516,624
"358",2011,"理科","沈阳药科大学",11695,"沈阳药科大学",10163,"辽宁",10,30392,568,1.59,0,1845727,4375,65.5,421.8804571429,30392,1,"shenyangyaokedaxue",2755,397
"359",2011,"理科","河北工业大学",11732,"河北工业大学",10080,"河北",10,25756,573,3.05,0,2039426,7193.6,65.5,283.5056161032,30392,0.8474598579,"hebeigongyedaxue",2106,626
"360",2011,"理科","河海大学",11810,"河海大学",10294,"江苏",81,23884,575,8.44,0,4142548,7869.34,65.5,526.4161924634,30392,0.7858647012,"hehaidaxue",1381,625
"361",2011,"理科","浙江大学",11939,"浙江大学",10335,"浙江",74,501,648,52.91,0.2611336032,2772231,5446.51,65.5,508.9921803136,30392,0.0164846012,"zhejiangdaxue",1299,682
"362",2011,"理科","海南大学",12112,"海南大学",10589,"海南",162,30392,568,4.75,0.0353036437,206450,868.55,65.5,237.6950089229,30392,1,"hainandaxue",591,621
"363",2011,"理科","清华大学",12240,"清华大学",10003,"北京",27,95,666,94.72,0.8825910931,1411358,1961.9,65.5,719.3832509302,30392,0.0031258226,"qinghuadaxue",2127,694
"364",2011,"理科","湖南中医药大学",12425,"湖南中医药大学",10541,"湖南",10,26565,572,0.91,0,1603796,6570.1,65.5,244.10526476,30392,0.8740787049,"hunanzhongyiyaodaxue",657,625
"365",2011,"理科","湖南大学",12503,"湖南大学",10532,"湖南",170,16821,586,14.05,0.0663967611,1603796,6570.1,65.5,244.10526476,30392,0.5534680179,"hunandaxue",272,640
"366",2011,"理科","湖南师范大学",12628,"湖南师范大学",10542,"湖南",28,29904,568,8.25,0.0302834008,1603796,6570.1,65.5,244.10526476,30392,0.9839431429,"hunanshifandaxue",665,621
"367",2011,"理科","湘潭大学",12761,"湘潭大学",10530,"湖南",43,30392,568,4.58,0,1603796,6570.1,65.5,244.10526476,30392,1,"xiangtandaxue",659,621
"368",2011,"理科","燕山大学",12914,"燕山大学",10216,"河北",5,25986,573,5.1,0,2039426,7193.6,65.5,283.5056161032,30392,0.8550276389,"yanshandaxue",2399,624
"369",2011,"理科","电子科技大学",12974,"电子科技大学",10614,"四川",120,15960,587,10.02,0.0672064777,1718548,8044.92,65.5,213.6190291513,30392,0.5251381943,"dianzikejidaxue",1642,638
"370",2011,"理科","福州大学",13267,"福州大学",10386,"福建",10,20679,580,5.8,0.0269635628,1473712,3693,65.5,399.0555104251,30392,0.6804093182,"fuzhoudaxue",1460,627
"371",2011,"理科","苏州大学",13393,"苏州大学",10285,"江苏",24,19270,582,8.57,0.0274898785,4142548,7869.34,65.5,526.4161924634,30392,0.6340484338,"suzhoudaxue",1422,624
"372",2011,"理科","西北农林科技大学",13604,"西北农林科技大学",10712,"陕西",14,30392,568,8.74,0,1012348,3735,65.5,271.0436412316,30392,1,"xibeinonglinkejidaxue",1638,621
"373",2011,"理科","西北大学",13762,"西北大学",10697,"陕西",4,30392,568,11.63,0.0449392713,1012348,3735,65.5,271.0436412316,30392,1,"xibeidaxue",1647,621
"374",2011,"理科","西北工业大学",13815,"西北工业大学",10699,"陕西",21,15664,588,17.08,0,1012348,3735,65.5,271.0436412316,30392,0.5153987892,"xibeigongyedaxue",1641,637
"375",2011,"理科","西南交通大学",13962,"西南交通大学",10613,"四川",100,20792,580,10.15,0,1718548,8044.92,65.5,213.6190291513,30392,0.6841274019,"xinanjiaotongdaxue",1588,623
"376",2011,"理科","西南大学",14185,"西南大学",10635,"重庆",36,28930,569,9.96,0.0603238866,792558,2884.62,65.5,274.7530003952,30392,0.9518952356,"xinandaxue",1581,625
"377",2011,"理科","西南政法大学",14399,"西南政法大学",10652,"重庆",68,21429,579,3.77,0.0389878543,792558,2884.62,65.5,274.7530003952,30392,0.705086865,"xinanzhengfadaxue",1298,641
"378",2011,"理科","西南财经大学",14496,"西南财经大学",10651,"四川",36,18147,584,4.34,0.0518218623,1718548,8044.92,65.5,213.6190291513,30392,0.5970979205,"xinancaijingdaxue",1584,633
"379",2011,"理科","西安交通大学",14688,"西安交通大学",10698,"陕西",30,4670,615,26.73,0.0898785425,1012348,3735,65.5,271.0436412316,30392,0.1536588576,"xianjiaotongdaxue",1637,660
"380",2011,"理科","西安外国语大学",14774,"西安外国语大学",10724,"陕西",6,18751,583,0,0,1012348,3735,65.5,271.0436412316,30392,0.6169715715,"xianwaiguoyudaxue",1638,622
"381",2011,"理科","西安建筑科技大学",14883,"西安建筑科技大学",10703,"陕西",4,24029,575,2.74,0,1012348,3735,65.5,271.0436412316,30392,0.7906356936,"xianjianzhukejidaxue",1636,652
"382",2011,"理科","西安电子科技大学",14957,"西安电子科技大学",10701,"陕西",91,18529,583,8.31,0,1012348,3735,65.5,271.0436412316,30392,0.6096670176,"xiandianzikejidaxue",1639,629
"383",2011,"理科","贵州大学",15080,"贵州大学",10657,"贵州",16,30392,568,5,0,460216,3479,65.5,132.2839896522,30392,1,"guizhoudaxue",1460,623
"384",2011,"理科","辽宁大学",15140,"辽宁大学",10140,"辽宁",16,28899,569,4.79,0.0329149798,1845727,4375,65.5,421.8804571429,30392,0.9508752303,"liaoningdaxue",2749,621
"385",2011,"理科","辽宁工程技术大学",15274,"辽宁工程技术大学",10147,"辽宁",31,30392,568,1.54,0,1845727,4375,65.5,421.8804571429,30392,1,"liaoninggongchengjizhudaxue",2760,622
"386",2011,"理科","郑州大学",15303,"郑州大学",10459,"河南",36,30392,568,8.94,0.0672064777,2309236,9405.47,65.5,245.5205322009,30392,1,"zhengzhoudaxue",1462,621
"387",2011,"理科","重庆大学",15474,"重庆大学",10611,"重庆",86,16086,587,15.19,0.0712550607,792558,2884.62,65.5,274.7530003952,30392,0.5292840221,"zhongqingdaxue",1298,633
"388",2011,"理科","长安大学",15593,"长安大学",10710,"陕西",50,30392,568,8.57,0,1012348,3735,65.5,271.0436412316,30392,1,"changandaxue",1641,622
"389",2011,"理科","陕西师范大学",15647,"陕西师范大学",10718,"陕西",43,30392,568,5.8,0,1012348,3735,65.5,271.0436412316,30392,1,"shanxishifandaxue",1637,622
"390",2011,"理科","陕西科技大学",15795,"陕西科技大学",10708,"陕西",5,30392,568,1.05,0,1012348,3735,65.5,271.0436412316,30392,1,"shanxikejidaxue",1645,622
"391",2012,"文科","上海交通大学",99,"上海交通大学",10248,"上海",1,403,638,42.52,0.1655589124,1919569,2347.46,69.2,817.7217077181,10000,0.0403,"shanghaijiaotongdaxue",1452,654
"392",2012,"文科","上海大学",346,"上海大学",10280,"上海",3,5894,600,8.16,0.0719033233,1919569,2347.46,69.2,817.7217077181,10000,0.5894,"shanghaidaxue",1473,607
"393",2012,"文科","上海财经大学",510,"上海财经大学",10272,"上海",11,702,632,5.92,0.067673716,1919569,2347.46,69.2,817.7217077181,10000,0.0702,"shanghaicaijingdaxue",1473,617
"394",2012,"文科","东北师范大学",761,"东北师范大学",10200,"吉林",4,10000,589,11.08,0.0248338369,1056883,2749.41,69.2,384.4035629462,10000,1,"dongbeishifandaxue",3052,581
"395",2012,"文科","东北财经大学",1061,"东北财经大学",10173,"辽宁",21,5535,601,3.18,0,2222670,4383,69.2,507.1115674196,10000,0.5535,"dongbeicaijingdaxue",2246,581
"396",2012,"文科","中南大学",1344,"中南大学",10533,"湖南",20,5533,601,27.62,0.0645015106,1966956,6595.6,69.2,298.2224513312,10000,0.5533,"zhongnandaxue",662,580
"397",2012,"文科","中南财经政法大学",1441,"中南财经政法大学",10520,"湖北",100,7078,597,5.87,0.049244713,1963226,5758,69.2,340.9562348038,10000,0.7078,"zhongnancaijingzhengfadaxue",979,586
"398",2012,"文科","中国人民大学",1657,"中国人民大学",10002,"北京",36,176,646,36.61,0.5788519637,1625193,2018.6,69.2,805.1089864262,10000,0.0176,"zhongguorenmindaxue",2124,626
"399",2012,"文科","中国传媒大学",1803,"中国传媒大学",10033,"北京",19,1484,623,0,0,1625193,2018.6,69.2,805.1089864262,10000,0.1484,"zhongguochuanmeidaxue",2140,620
"400",2012,"文科","中国农业大学",1971,"中国农业大学",10019,"北京",5,5744,601,19.6,0.0921148036,1625193,2018.6,69.2,805.1089864262,10000,0.5744,"zhongguonongyedaxue",1398,573
"401",2012,"文科","中国地质大学(北京)",2226,"中国地质大学",11415,"北京",4,5702,601,11.85,0.036858006,1625193,2018.6,69.2,805.1089864262,10000,0.5702,"zhongguodizhidaxue",988,597
"402",2012,"文科","中国地质大学(武汉)",2230,"中国地质大学",10491,"湖北",14,8800,592,11.85,0.036858006,1963226,5758,69.2,340.9562348038,10000,0.88,"zhongguodizhidaxue",988,584
"403",2012,"文科","中国政法大学",2376,"中国政法大学",10053,"北京",43,1160,626,6.45,0.167673716,1625193,2018.6,69.2,805.1089864262,10000,0.116,"zhongguozhengfadaxue",2154,623
"404",2012,"文科","中国海洋大学",2537,"中国海洋大学",10423,"山东",18,5721,601,11.11,0.0311178248,4536185,9637.27,69.2,470.691907563,10000,0.5721,"zhongguohaiyangdaxue",440,589
"405",2012,"文科","中国石油大学(北京)",2634,"中国石油大学",11414,"北京",3,4674,605,11.26,0.053776435,1625193,2018.6,69.2,805.1089864262,10000,0.4674,"zhongguoshiyoudaxue",1858,594
"406",2012,"文科","中国药科大学",3084,"中国药科大学",10316,"江苏",2,8225,594,3.4,0,4911027,7898.8006682342,69.2,621.7433767825,10000,0.8225,"zhongguoyaokedaxue",1390,580
"407",2012,"文科","中央民族大学",3183,"中央民族大学",10052,"北京",7,4645,605,5.92,0.0374622356,1625193,2018.6,69.2,805.1089864262,10000,0.4645,"zhongyangminzudaxue",2122,590
"408",2012,"文科","中央财经大学",3302,"中央财经大学",10034,"北京",23,591,634,4.9,0.2429003021,1625193,2018.6,69.2,805.1089864262,10000,0.0591,"zhongyangcaijingdaxue",2152,619
"409",2012,"文科","中山大学",3457,"中山大学",10558,"广东",914,1764,620,33.77,0.2504531722,5321028,10505,69.2,506.5233698239,10000,0.1764,"zhongshandaxue",119,596
"410",2012,"文科","兰州大学",3599,"兰州大学",10730,"甘肃",26,7462,596,13.82,0.052265861,502037,2564.19,69.2,195.7877536376,10000,0.7462,"lanzhoudaxue",2258,583
"411",2012,"文科","北京交通大学",3883,"北京交通大学",10004,"北京",5,1840,620,10.66,0.053776435,1625193,2018.6,69.2,805.1089864262,10000,0.184,"beijingjiaotongdaxue",2124,607
"412",2012,"文科","北京体育大学",3999,"北京体育大学",10043,"北京",6,7945,594,0,0,1625193,2018.6,69.2,805.1089864262,10000,0.7945,"beijingtiyudaxue",2131,586
"413",2012,"文科","北京化工大学",4134,"北京化工大学",10010,"北京",10,8243,593,8.53,0,1625193,2018.6,69.2,805.1089864262,10000,0.8243,"beijinghuagongdaxue",2133,570
"414",2012,"文科","北京外国语大学",4295,"北京外国语大学",10030,"北京",8,6568,598,3.61,0.0371601208,1625193,2018.6,69.2,805.1089864262,10000,0.6568,"beijingwaiguoyudaxue",2122,638
"415",2012,"文科","北京大学",4502,"北京大学",10001,"北京",12,28,663,100,1,1625193,2018.6,69.2,805.1089864262,10000,0.0028,"beijingdaxue",2156,639
"416",2012,"文科","北京工业大学",4598,"北京工业大学",10005,"北京",4,8203,594,7.47,0.0380664653,1625193,2018.6,69.2,805.1089864262,10000,0.8203,"beijinggongyedaxue",2116,580
"417",2012,"文科","北京林业大学",4779,"北京林业大学",10022,"北京",12,7392,596,8.11,0.0240483384,1625193,2018.6,69.2,805.1089864262,10000,0.7392,"beijinglinyedaxue",2135,580
"418",2012,"文科","北京理工大学",4902,"北京理工大学",10007,"北京",5,2427,616,15.14,0.0767371601,1625193,2018.6,69.2,805.1089864262,10000,0.2427,"beijingligongdaxue",2123,606
"419",2012,"文科","北京第二外国语学院",5153,"北京第二外国语学院",10031,"北京",11,2908,613,0,0,1625193,2018.6,69.2,805.1089864262,10000,0.2908,"beijingdierwaiguoyuxueyuan",2146,586
"420",2012,"文科","北京航空航天大学",5308,"北京航空航天大学",10006,"北京",3,1178,626,21.85,0.0628398792,1625193,2018.6,69.2,805.1089864262,10000,0.1178,"beijinghangkonghangtiandaxue",2129,617
"421",2012,"文科","北京语言大学",5353,"北京语言大学",10032,"北京",15,3196,611,1.48,0,1625193,2018.6,69.2,805.1089864262,10000,0.3196,"beijingyuyandaxue",2129,600
"422",2012,"文科","华东政法大学",5542,"华东政法大学",10276,"上海",23,3855,608,1.3,0.0256495468,1919569,2347.46,69.2,817.7217077181,10000,0.3855,"huadongzhengfadaxue",1457,586
"423",2012,"文科","华中农业大学",5719,"华中农业大学",10504,"湖北",16,10000,589,10.73,0.03081571,1963226,5758,69.2,340.9562348038,10000,1,"huazhongnongyedaxue",984,580
"424",2012,"文科","华中师范大学",5922,"华中师范大学",10511,"湖北",24,6438,599,11.86,0.0664652568,1963226,5758,69.2,340.9562348038,10000,0.6438,"huazhongshifandaxue",984,588
"425",2012,"文科","华中科技大学",6045,"华中科技大学",10487,"湖北",19,4217,606,34.56,0.1501510574,1963226,5758,69.2,340.9562348038,10000,0.4217,"huazhongkejidaxue",994,592
"426",2012,"文科","华侨大学",6145,"华侨大学",10385,"福建",47,10000,589,1.78,0.0344410876,1756018,3720,69.2,472.0478494624,10000,1,"huaqiaodaxue",674,569
"427",2012,"文科","华北电力大学(保定)",6501,"华北电力大学",10079,"河北",4,10000,589,4.6,0,2451576,7240.51,69.2,338.5916185462,10000,1,"huabeidianlidaxue",1986,581
"428",2012,"文科","华南农业大学",6545,"华南农业大学",10564,"广东",1423,10000,589,6.15,0.032326284,5321028,10505,69.2,506.5233698239,10000,1,"huanannongyedaxue",12.2,560
"429",2012,"文科","华南师范大学",6780,"华南师范大学",10574,"广东",1192,8255,593,6.64,0.0504531722,5321028,10505,69.2,506.5233698239,10000,0.8255,"huananshifandaxue",36.5,571
"430",2012,"文科","华南理工大学",6834,"华南理工大学",10561,"广东",258,3538,610,16.73,0.083081571,5321028,10505,69.2,506.5233698239,10000,0.3538,"huananligongdaxue",11.9,587
"431",2012,"文科","南京大学",7299,"南京大学",10284,"江苏",16,240,643,42.9,0.16918429,4911027,7898.8006682342,69.2,621.7433767825,10000,0.024,"nanjingdaxue",1380,618
"432",2012,"文科","南开大学",7718,"南开大学",10055,"天津",12,1776,620,27.84,0.1522960725,1130728,1354.58,69.2,834.7443488018,10000,0.1776,"nankaidaxue",2090,587
"433",2012,"文科","南昌大学",8010,"南昌大学",10403,"江西",10,8675,592,6.61,0.0407854985,1170282,4488.4367,69.2,260.7326510809,10000,0.8675,"nanchangdaxue",775,572
"434",2012,"文科","厦门大学",8163,"厦门大学",10384,"福建",23,1677,621,25.42,0.1465256798,1756018,3720,69.2,472.0478494624,10000,0.1677,"shamendaxue",686,600
"435",2012,"文科","吉林大学",8504,"吉林大学",10183,"吉林",12,3778,608,33.68,0.0752265861,1056883,2749.41,69.2,384.4035629462,10000,0.3778,"jilindaxue",3064,594
"436",2012,"文科","四川大学",8813,"四川大学",10610,"四川",16,2635,614,32.23,0.1362537764,2102668,8050,69.2,261.2009937888,10000,0.2635,"sichuandaxue",1581,605
"437",2012,"文科","复旦大学",8952,"复旦大学",10246,"上海",12,59,658,55.57,0.4531722054,1919569,2347.46,69.2,817.7217077181,10000,0.0059,"fudandaxue",1473,634
"438",2012,"文科","大连海事大学",9102,"大连海事大学",10151,"辽宁",14,6861,597,3.37,0,2222670,4383,69.2,507.1115674196,10000,0.6861,"dalianhaishidaxue",2259,571
"439",2012,"文科","安徽大学",9581,"安徽大学",10357,"安徽",16,9172,591,4.75,0.0264350453,1530065,5968,69.2,256.3781836461,10000,0.9172,"anhuidaxue",1253,582
"440",2012,"文科","对外经济贸易大学",9696,"对外经济贸易大学",10036,"北京",33,843,630,3.89,0.0450151057,1625193,2018.6,69.2,805.1089864262,10000,0.0843,"duiwaijingjimaoyidaxue",2136,612
"441",2012,"文科","山东大学",9933,"山东大学",10422,"山东",25,9540,590,27.49,0.1027190332,4536185,9637.27,69.2,470.691907563,10000,0.954,"shandongdaxue",1803,606
"442",2012,"文科","山东大学威海分校",9868,"山东大学",19422,"山东",20,9007,591,27.49,0.1027190332,4536185,9637.27,69.2,470.691907563,10000,0.9007,"shandongdaxue",1803,568
"443",2012,"文科","广州中医药大学",10345,"广州中医药大学",10572,"广东",578,10000,589,3.16,0,5321028,10505,69.2,506.5233698239,10000,1,"guangzhouzhongyiyaodaxue",24.6,551
"444",2012,"文科","广西大学",10620,"广西大学",10593,"广西",5,10000,589,4.94,0.026978852,1172087,4645,69.2,252.3330462863,10000,1,"guangxidaxue",593,580
"445",2012,"文科","延边大学",10825,"延边大学",10184,"吉林",4,10000,589,2.98,0,1056883,2749.41,69.2,384.4035629462,10000,1,"yanbiandaxue",3057,582
"446",2012,"文科","暨南大学",10889,"暨南大学",10559,"广东",547,3035,612,8.2,0.0803625378,5321028,10505,69.2,506.5233698239,10000,0.3035,"jinandaxue",10.2,591
"447",2012,"文科","武汉大学",11084,"武汉大学",10486,"湖北",38,2172,617,39.37,0.2223564955,1963226,5758,69.2,340.9562348038,10000,0.2172,"wuhandaxue",984,617
"448",2012,"文科","武汉理工大学",11283,"武汉理工大学",10497,"湖北",16,8237,593,9.11,0.0344410876,1963226,5758,69.2,340.9562348038,10000,0.8237,"wuhanligongdaxue",981,585
"449",2012,"文科","汕头大学",11399,"汕头大学",10560,"广东",303,10000,589,1.66,0,5321028,10505,69.2,506.5233698239,10000,1,"shantoudaxue",427,561
"450",2012,"文科","江南大学",11580,"江南大学",10295,"江苏",8,7741,595,6.11,0,4911027,7898.8006682342,69.2,621.7433767825,10000,0.7741,"jiangnandaxue",1483,582
"451",2012,"文科","河海大学",11855,"河海大学",10294,"江苏",8,7010,597,8.95,0,4911027,7898.8006682342,69.2,621.7433767825,10000,0.701,"hehaidaxue",1381,588
"452",2012,"文科","浙江大学",11987,"浙江大学",10335,"浙江",16,163,647,56.1,0.252265861,3231885,5463,69.2,591.5952773202,10000,0.0163,"zhejiangdaxue",1299,628
"453",2012,"文科","海南大学",12124,"海南大学",10589,"海南",52,10000,589,4.76,0.0435045317,252266,877.38,69.2,287.5219403223,10000,1,"hainandaxue",591,558
"454",2012,"文科","清华大学",12286,"清华大学",10003,"北京",4,16,667,96.18,0.8989728097,1625193,2018.6,69.2,805.1089864262,10000,0.0016,"qinghuadaxue",2127,608
"455",2012,"文科","湖南大学",12565,"湖南大学",10532,"湖南",23,3722,609,13.92,0.0564954683,1966956,6595.6,69.2,298.2224513312,10000,0.3722,"hunandaxue",272,599
"456",2012,"文科","湖南师范大学",12660,"湖南师范大学",10542,"湖南",24,8443,593,8.22,0.0335347432,1966956,6595.6,69.2,298.2224513312,10000,0.8443,"hunanshifandaxue",665,580
"457",2012,"文科","湘潭大学",12757,"湘潭大学",10530,"湖南",25,10000,589,4.36,0.0240785498,1966956,6595.6,69.2,298.2224513312,10000,1,"xiangtandaxue",659,576
"458",2012,"文科","福州大学",13361,"福州大学",10386,"福建",4,10000,589,5.91,0.0263746224,1756018,3720,69.2,472.0478494624,10000,1,"fuzhoudaxue",1460,581
"459",2012,"文科","苏州大学",13483,"苏州大学",10285,"江苏",8,5113,603,8.61,0.0275830816,4911027,7898.8006682342,69.2,621.7433767825,10000,0.5113,"suzhoudaxue",1422,589
"460",2012,"文科","西北大学",13678,"西北大学",10697,"陕西",2,7342,596,11.59,0.0486404834,1251230,3743,69.2,334.2853326209,10000,0.7342,"xibeidaxue",1647,580
"461",2012,"文科","西北工业大学",13838,"西北工业大学",10699,"陕西",2,7117,597,15.62,0.024652568,1251230,3743,69.2,334.2853326209,10000,0.7117,"xibeigongyedaxue",1641,590
